# Constructed from biom file
#OTU ID	S1	S2	S3	S4	S5	S6
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00032	0.0	0.000954198473282	0.00211352657005	0.00786686838124	0.0132704217045
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.62464	0.650901667234	0.499363867684	0.663949275362	0.556732223903	0.552639339428
k__Bacteria;p__Firmicutes;c__Bacilli	0.18624	0.138142225247	0.0254452926209	0.0147946859903	0.100453857791	0.0545561781185
k__Bacteria;p__Firmicutes;c__Clostridia	0.18656	0.208914596802	0.322519083969	0.250905797101	0.258093797277	0.134178708346
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00064	0.00170125893161	0.00667938931298	0.0114734299517	0.0653555219365	0.232084930699
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0	0.0	0.00795165394402	0.0150966183575	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.0	0.0	0.011497730711	0.0132704217045
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0016	0.000340251786322	0.137086513995	0.0416666666667	0.0	0.0
