Eigvals	32
0.238942285959	0.103138124667	0.0771852918755	0.0556071717125	0.0431320636327	0.0388032537084	0.0335841014013	0.0322201865387	0.0258299650086	0.0249804324303	0.0203281520899	0.0192361081348	0.0155768401674	0.0144168728447	0.0128078060928	0.0119429837326	0.0104533995372	0.00898948483082	0.00753024933281	0.00588477996782	0.00474342653156	0.0038535666419	0.00268005948156	0.00197850156398	0.000618373091422	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	32
0.293373848602	0.126633209562	0.0947682660775	0.0682746040938	0.0529576397716	0.047642717709	0.0412346313687	0.0395600137898	0.0317140861584	0.030671028246	0.0249589485161	0.0236181346177	0.0191252775984	0.0177010672442	0.0157254516525	0.0146636209131	0.0128347062592	0.0110373086588	0.00924565620031	0.00722534540256	0.00582398921788	0.00473141734641	0.00329058275069	0.00242920844237	0.000759239801251	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	32	32
s8r1	-0.0966081430218	-0.0568448333991	0.020818078222	-0.0405915668788	0.0222612043553	-0.0442195524151	0.0338865431149	-0.0107379778358	-0.00459350220198	0.0268128705466	0.0406430598442	-0.0656592445163	-0.0242317602559	0.00555232558269	0.00414007157305	0.0234087663144	-0.0193959817441	-0.000729734452301	-0.00294670696558	-0.0124393245728	-0.00853138270579	0.0086960445412	0.00110749695753	0.00297774797108	0.00139003159093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s3r1	0.100879774612	-0.0380093911458	0.0353893652919	-0.0242297886099	0.0384565828773	-0.00307205974481	-0.0246453958511	0.0523142158779	0.0212743466605	0.0452016042662	0.0153281470667	0.00697443281893	-0.0193825981164	0.00410340399877	0.0164297857079	0.0108403314292	0.0409826380128	-0.00219991526593	-0.0103536232586	0.021724679369	0.00309542248988	0.00358840841591	0.0171511658681	-0.011848113002	0.000629669517153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s8	-0.0691089790029	-0.0269270588864	0.0920516878204	-0.0453336524672	-0.0231450761094	-0.0554355019324	0.0284499589676	-0.0274662076213	-0.0263536485819	-0.0170440590448	-0.0175190467528	-0.00244690509966	0.0100297402441	-0.0344297152778	0.0188421960455	-0.00242819176732	0.0186897366644	0.00358259224255	0.0344390496509	-0.00309436257828	0.0167534072877	-0.0184231220332	-0.00144874854194	0.00380936440488	0.00451283470786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2	0.0841866793083	0.056900475244	0.0157499476279	0.00522146739068	0.0689209720104	0.0108792898027	-0.0130356424822	0.0527652263689	-0.000556369712221	-0.0111984530147	0.0152005372223	-0.0169121338222	-0.00701323262779	0.00662158447809	0.0154002495039	-0.0300168303774	-0.00294130477113	0.0066631473187	-0.0186554144495	-0.00359548205236	-0.000348094762734	-0.0246149854139	-0.0163217517087	0.00875348253368	0.0101662001762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1	0.123734117343	0.0466707408725	0.0401606052676	0.0183214626699	-0.012500538177	0.0631269477579	0.0639630593065	-0.0368904081566	-0.0142615482165	0.000522072107503	0.0202403823696	0.000795815102723	0.0217618917842	0.0271710195572	0.0171218327281	-0.00917601367701	0.0122289308485	-0.00683261599983	0.00880987289693	0.00296533012604	0.0231659912281	-0.000789864179204	-0.00495614473172	-0.0045925348598	-0.00522885378396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s3	0.105997914738	-0.0311145887312	0.0670243301513	-0.0509542470086	0.0493948937231	-0.0050733437925	-0.00800816545164	0.0352253853603	-0.00183484400227	0.00236889905132	0.0196799420222	0.0203542726411	-0.00841458626284	-0.00157460842735	-0.00562783294153	0.00110763380485	-0.0207551314981	-0.0166801575912	0.00772899225109	-0.0289987748608	0.00319230687615	0.0104900239589	-0.00778029282133	0.00531965624273	-0.00672460619343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s2	0.0855294591048	0.00932767813519	-0.0367320861558	-0.00510385787595	-0.0324249566484	0.0148238573481	-0.0703010507695	-0.0447060496217	0.0136230355502	-0.0279150840991	0.0176224407544	0.000531094738477	-0.0124816690852	-0.0177930090521	0.032036823918	-0.00800860289092	-0.00344522266399	0.00609259177133	0.01597287035	-0.0228553779732	-0.0121229203968	0.0118830477344	0.00489511667451	-0.00781687366427	0.0060255311195	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s1	0.0573029660457	-0.15400228043	-0.0425792048629	0.0784431444216	0.00934453872709	-0.000276090666049	0.0589446966247	0.0632079457651	-0.0188678465442	-0.0466512348731	0.00100105603409	-0.000572225505476	0.0418621230294	-0.00529201016244	0.00981349306669	0.00279846599786	-0.00298850046631	-0.00526207653934	0.00790436069286	-0.00309538212402	-0.015007421463	-0.000413627518147	0.00416379694172	-0.00748706854786	0.000145185759968	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s1r1	0.0538321598259	-0.0736124606776	-0.0259715554531	0.0137122233809	-0.0201794441064	-5.80861090766e-05	0.00280110720103	-0.0149817129732	-0.0371370843134	-0.00623698274609	-0.0647807402922	0.00509233983059	-0.0593275887794	0.0156554773304	0.0163732221622	-0.0117989625386	0.0229204688138	0.00275082483394	-0.0197039874903	-0.0107852352723	-0.00614229281479	-0.00706477794691	-0.0010077217887	0.00359006109786	-0.00259861242299	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s7	-0.0900892554631	0.0147455054939	0.00795163480485	0.0227112024245	0.0171008386598	0.0303563009371	-0.00516504420704	-0.0163755750536	-0.0431622351159	0.0385060016138	0.0101870874296	0.0219861012239	-0.00848278275157	-0.0435527712831	-0.0239328309671	-0.0315731179705	-0.00105437638286	0.00550298206285	-0.0153790458338	-0.0174631000916	0.00851365280826	-0.00469558936537	0.00130692965433	-0.0178238910358	-0.0030652454966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s6	-0.120389211098	-0.0526674391808	-0.0189025594236	-0.0294384537077	0.0384313877144	0.0200195756222	0.0272394429231	-0.0501346750054	0.029234537502	-0.0525924490991	0.0244635280177	0.040829376535	-0.0277572115218	0.038524057371	-0.0228050917125	-0.00369730673491	5.42835579751e-05	-0.0188955987221	-0.00372156495879	-0.00560862517442	-0.00412044122146	-0.00401123696875	-0.00143020835219	-0.00408877981241	0.000379785848375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s5	-0.0253771853134	-0.00637032055191	0.0775726894303	-0.0146656978298	-0.0939372781754	-0.0201848920414	0.0137428782637	0.0370493896557	0.0207547241724	-0.0174983939382	0.00239526331526	-0.00924266961104	-0.005404489168	-0.0203415484819	-0.00790780232136	-0.0297195549824	-0.0107640678912	-0.0111141631021	-0.0328720566946	0.010101282333	0.00238054054767	0.00957233446684	0.000521941618988	0.00869115725256	-0.00583343696221	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s4	0.0767629739614	-0.0387617704925	-0.0570063991693	-0.0609396961155	-0.0533886163912	-0.0352461416958	0.0279426797756	-0.0211850125553	0.00356228838003	0.057455954853	0.00210658863369	0.0578540764732	0.0205122021507	0.0155027577412	0.0236311170395	-0.0028696946524	-0.0232787416986	0.022529566421	-0.00986683561187	0.0101210245459	-0.0102390355676	0.00233778536388	-0.0144553143408	0.000180344064992	0.00261414505761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1	0.0780436874811	-0.0562517957002	0.0784332497784	0.110357666561	0.0264485402028	-0.0332351664264	-0.0112408245389	-0.0678734957798	0.0222991668727	0.0488170591815	-0.00308446371654	-0.0138573120193	0.0058139225581	0.0113264307812	-0.0341997231195	0.00922465684207	0.00991139584925	0.0114097153052	0.00244209923698	0.00562306435501	-0.00934954587021	-0.00322656042274	-0.00680983525541	0.00453805382613	-0.000176720694803	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2	0.106854842738	0.0365680808971	0.0138733522456	0.050677170909	0.0261747449631	-0.0171420320408	0.000240704401071	-0.0332186873471	0.0549042393385	-0.0421675766615	-0.0112435140403	0.0206093542036	-0.00108882771189	-0.0373398899558	0.0021045649997	0.003103317241	-0.0314233078415	0.0128528531702	-0.0108896610115	0.00649755926606	-1.3010826771e-05	-0.00632211406461	0.0159625422185	0.0065559031627	-0.00198989197338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2	-0.1233884849	0.0262055594317	-0.0570638995504	0.0207029343442	-0.0039876148754	-0.0116065547755	0.0124315865884	0.0473299448296	-0.00073647074645	0.0271844612506	-0.0108317195927	0.0473041843902	-0.0260798350237	-0.0027410786748	-0.0209958033346	0.0105794556305	0.00242333171194	-0.0040312891643	0.0269690612941	0.00140357194869	-0.00180600393253	-0.0109842929647	0.00908461600133	0.0134666832591	-5.49451117107e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1	0.0893825025994	0.0856934418588	0.0238929829724	-0.0367454390552	0.0332190674957	-0.0502384503452	-0.00781748948096	0.0127223607039	-0.00031415745051	-0.014027184784	-0.00922584028514	0.0392216510203	0.0181250766725	-0.00870583817698	-0.0197373902711	0.0115026440386	0.0230333702414	-0.0131590818678	0.00951669537814	-0.000359634482774	-0.00396251750679	0.0171403620375	-0.00369362119899	-0.000947044376197	0.00112062864752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1	-0.0858056995168	0.0460156007481	-0.00382200925288	0.0247433350411	0.0111790251233	0.0338237324662	-0.0474161278133	-0.00633894025587	-0.00809578905094	0.0129959974114	0.0123413930913	-0.000495211163585	0.0128785397005	0.00198174174393	0.0522091969279	0.0194469745034	0.00413991472846	-0.0126957483916	0.00713911475399	0.00195628690203	-0.0155223255267	-0.0101416128605	-0.00356759826322	0.0107418205182	-0.0124082189129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2	-0.0324886586765	0.0993077561958	0.0611597481302	0.0521956640492	-0.0490045701923	0.00966250845541	0.0151404863204	0.0333220328527	0.0186303739539	-0.00667303610285	-0.0453262552847	-0.00866210511216	-0.0094587261832	0.0409719619552	0.00415719700304	0.017318315426	0.00229036131353	0.0110646257022	0.00457653246339	-0.0235059984306	0.00129621888697	0.0162514893359	-0.000269276234708	-0.00395368751853	0.00361278565584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s6r1	-0.0815666207749	-0.0690045133254	0.013503494126	-0.0595198199465	0.0605429636716	0.0589539292232	-0.0213956295731	0.000130050526024	0.0213126708887	-0.00381413664918	-0.0558360731856	-0.00625390828526	0.0142861754433	0.0113462601254	0.00510977590241	0.0101630809042	-0.0267954459008	0.0249638704511	0.00072982320317	0.013529356529	0.0239173716862	0.00631207521566	0.00323450237721	0.00105382539392	3.3071504466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s5r1	-0.0422288999434	-0.0101541768695	0.080191867359	-0.00220216472884	-0.0532377826802	0.0253113556592	-0.026556813839	0.0177573525278	0.00996688787173	-0.0114168000786	0.0235417751065	-0.00105957429032	-0.027750060756	0.0132549720758	-0.00338265229382	-0.010180746713	-0.0209226306729	-0.0024699268022	0.0263381965632	0.0304969128266	-0.0131336270596	-0.0105448721547	-0.000830773746905	-0.0132543751464	0.00170270044269	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s7r1	-0.111226300484	-0.0878541063081	-0.00101479650091	0.0278532563582	-0.0386634568032	0.0218087032203	-0.0386316263247	0.00343202200259	0.0159791890738	0.0246718131293	0.0257278230758	0.0130371680581	0.0321560232935	-0.00288387917313	0.00855614493118	0.00414559319634	0.0139540763425	-0.00404027053433	-0.0132051896516	-0.018960638339	0.0173992622106	0.00338739788892	0.0100231485203	0.008054248458	0.00593144247218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F1	-0.11075179143	0.0178741854675	-0.0239690458503	-0.0390659510431	0.0361650420528	-0.0278065876441	-0.00165234502548	-0.0180814756911	0.00911772868435	-0.0158104095967	-0.0112557412812	-0.0251293842881	0.0297064490974	0.0135983957806	-7.20360116764e-05	-0.0572105140697	0.0318898088098	0.0158257032519	0.00543359645594	0.0078551388057	-0.0187130287702	0.0132027533657	0.00567673416009	0.00335715687959	-0.00326832656241	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2	0.0266192994707	0.0113328105363	-0.0619500494694	0.0550147507361	0.00716450912043	-0.0223107062995	-0.0155028845022	-0.00279229982963	-0.0700272262866	-0.0267118760489	0.0388463968665	-0.00233441811562	-0.0305232059466	0.00393387676634	1.60326984158e-05	-0.00160934345623	-0.00639162620951	0.0183540233932	0.00727951994627	0.0233060393363	0.0228836795247	0.0232346842866	-0.00116481725649	0.00916838049767	0.000557918055915	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2	-0.124930349145	0.0225138183816	-0.0627323347307	0.0539676679172	0.019362708444	0.00718521328223	0.0118615410155	0.0206528266648	0.046880818416	0.0225830233462	-0.0205892815046	-0.0131976752296	-0.00611017118849	-0.0352024211544	0.00674108620895	-0.00629428372509	-0.00358879369682	-0.0118241610059	0.00940774086962	0.00683053319355	0.00332417509337	0.0129142815657	-0.0250594545615	-0.0083919873653	0.000566337666022	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s4r1	0.0369275654075	0.0148517704766	-0.0191817848929	-0.0360007216078	-0.0395354857252	0.0855921715504	-0.00259179906153	0.0179022126621	-0.00283254913203	-0.00836266733521	0.0239563705029	-0.0114161569491	0.0141489472671	-0.00907464098047	-0.0484652022445	0.0135477650622	0.0189286203417	0.0357391419861	0.00336465919711	-0.00445128762606	-0.0131793412035	-0.00369773036754	-0.00431816870834	0.00941962372706	0.000105792322082	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1	-0.107291403736	0.0807570013309	-0.00113508660619	-0.0139482778449	0.00818056887558	-0.0218898022176	0.0356829417586	-0.00890640213897	-0.0112189280763	-0.0326205599177	0.0148947380597	0.00286713764391	0.00201050606016	-0.0149005080823	0.0128432394692	0.0505589073208	0.0136322090702	0.0218128936958	-0.0324273876851	0.0044816938806	-0.00469182130984	-0.00634786606526	-0.00147290721939	-0.0098977108965	-0.000452520401541	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s2r1	0.0693341617905	-0.044011773998	-0.0153074609144	-0.0390922963154	-0.0168137919277	0.0276120316461	-0.0398730141461	-0.0243962561166	-0.0345138456448	-0.0164676095007	-0.0372517838046	-0.0210865812466	0.00906588069877	-0.0220305882142	-0.0210449741996	0.0279727094805	0.00533846622654	-0.0391803596965	-0.00843332166358	0.0151246538327	-0.00532045935414	0.00244136850377	-0.0101726724281	0.000836723852369	0.00255042929557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B1	-0.0802601585865	0.0777789304387	0.00944369385674	0.0244657371668	0.00523987405966	-0.00899778443346	-0.0168863280842	-0.0124851188679	-0.0437819065471	0.0115645259011	-0.0059874291339	0.00624658088477	0.0354415131074	0.0303337019487	-0.00650928584112	-0.00737566532881	-0.0235397806338	-0.0340180450694	-0.0162688302103	0.00660785084642	-0.00443916246798	-0.00173142131009	0.0106206151782	0.000856341865956	0.00629482759298	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2	0.0369323648284	0.00388920751147	-0.070526722054	-0.010629767467	-0.0257714459316	-0.0773432238472	-0.0639128270848	0.0235104643876	0.00185726693064	-0.0118133189593	-0.00488129926046	-0.0252054528774	0.0195474181135	0.0293104038641	-0.0238983100239	0.00333108703537	-0.0111769953954	0.0112306852526	0.00329419430055	-0.0104158492923	0.0164838055664	-0.019459487078	-0.00227148561002	-0.0125304114104	-0.00754379011466	0.0	0.0	0.0	0.0	0.0	0.0	0.0
