	sequences per sample	iteration	A1	A2	B1	B2	C1	C2	D1	D2	E1	E2	F1	F2	G1	G2	H1	H2	s1r1	s1	s2r1	s2	s3r1	s3	s4r1	s4	s5r1	s5	s6r1	s6	s7r1	s7	s8r1	s8
alpha_rarefaction_10005_9.txt	10005	9	0.994102948526	0.995002498751	0.994302848576	0.993903048476	0.995602198901	0.994002998501	0.994402798601	0.994902548726	0.995002498751	0.996101949025	0.994802598701	0.993703148426	0.994602698651	0.994702648676	0.994402798601	0.994702648676	0.993903048476	0.994002998501	0.995102448776	0.993503248376	0.994802598701	0.994302848576	0.995202398801	0.993303348326	0.995502248876	0.994602698651	0.995602198901	0.994502748626	0.996701649175	0.995102448776	0.995102448776	0.995002498751
alpha_rarefaction_12004_0.txt	12004	0	0.996001332889	0.996001332889	0.996334555148	0.995334888371	0.996834388537	0.994335221593	0.995084971676	0.995584805065	0.99566811063	0.99566811063	0.995251582806	0.995834721759	0.994585138287	0.9955014995	0.995168277241	0.995084971676	0.994918360546	0.994335221593	0.99566811063	0.995418193935	0.996667777408	0.996251249583	0.996167944019	0.994918360546	0.996667777408	0.995584805065	0.994918360546	0.995251582806	0.997000999667	0.996084638454	0.996501166278	0.996251249583
alpha_rarefaction_12004_1.txt	12004	1	0.995834721759	0.996001332889	0.995084971676	0.994168610463	0.996084638454	0.994835054982	0.995084971676	0.9955014995	0.996334555148	0.994918360546	0.994835054982	0.994585138287	0.996001332889	0.994668443852	0.994918360546	0.995751416195	0.995751416195	0.995251582806	0.996001332889	0.996334555148	0.996584471843	0.996001332889	0.996251249583	0.994835054982	0.995834721759	0.995418193935	0.996001332889	0.995918027324	0.996917694102	0.996667777408	0.996334555148	0.994585138287
alpha_rarefaction_12004_2.txt	12004	2	0.995751416195	0.994918360546	0.995084971676	0.994418527158	0.996667777408	0.994668443852	0.994918360546	0.996001332889	0.996001332889	0.996251249583	0.995751416195	0.995168277241	0.995584805065	0.995334888371	0.995584805065	0.994585138287	0.995834721759	0.995084971676	0.996751082972	0.996167944019	0.996501166278	0.9955014995	0.994918360546	0.995584805065	0.995751416195	0.995834721759	0.995418193935	0.995001666111	0.997334221926	0.995001666111	0.994918360546	0.995168277241
alpha_rarefaction_12004_3.txt	12004	3	0.99566811063	0.995334888371	0.995334888371	0.993918693769	0.995168277241	0.994501832722	0.995084971676	0.994418527158	0.996001332889	0.994585138287	0.995251582806	0.995918027324	0.995168277241	0.994751749417	0.995168277241	0.994918360546	0.99566811063	0.994501832722	0.996167944019	0.996001332889	0.996334555148	0.995834721759	0.996084638454	0.995334888371	0.996001332889	0.995168277241	0.996167944019	0.994751749417	0.997250916361	0.996667777408	0.995918027324	0.995418193935
alpha_rarefaction_12004_4.txt	12004	4	0.995834721759	0.996417860713	0.994835054982	0.995001666111	0.996167944019	0.994418527158	0.995918027324	0.9955014995	0.995751416195	0.995084971676	0.995584805065	0.994668443852	0.995418193935	0.995834721759	0.994251916028	0.995084971676	0.995251582806	0.995834721759	0.996001332889	0.995418193935	0.997084305232	0.996334555148	0.996167944019	0.995084971676	0.996084638454	0.995834721759	0.996334555148	0.995751416195	0.997167610796	0.995251582806	0.995334888371	0.996001332889
alpha_rarefaction_12004_5.txt	12004	5	0.996001332889	0.995834721759	0.995334888371	0.995334888371	0.996251249583	0.994335221593	0.995251582806	0.995584805065	0.995334888371	0.995001666111	0.995251582806	0.995834721759	0.995251582806	0.9955014995	0.994251916028	0.995084971676	0.996001332889	0.995334888371	0.9955014995	0.995918027324	0.996167944019	0.995918027324	0.996084638454	0.995168277241	0.996167944019	0.995001666111	0.996667777408	0.995584805065	0.99775074975	0.99566811063	0.996084638454	0.995001666111
alpha_rarefaction_12004_6.txt	12004	6	0.996001332889	0.995251582806	0.995251582806	0.995168277241	0.996001332889	0.994918360546	0.9955014995	0.994585138287	0.995168277241	0.994751749417	0.996001332889	0.993668777074	0.995001666111	0.99566811063	0.994501832722	0.995834721759	0.996584471843	0.994751749417	0.996417860713	0.995418193935	0.996417860713	0.996084638454	0.996501166278	0.995084971676	0.99566811063	0.995251582806	0.995834721759	0.995001666111	0.997334221926	0.995251582806	0.995751416195	0.995751416195
alpha_rarefaction_12004_7.txt	12004	7	0.99566811063	0.995334888371	0.994751749417	0.994751749417	0.996167944019	0.994585138287	0.995418193935	0.994751749417	0.996084638454	0.995751416195	0.995751416195	0.994835054982	0.995251582806	0.995418193935	0.99566811063	0.995168277241	0.996334555148	0.996084638454	0.996167944019	0.996084638454	0.996334555148	0.99566811063	0.996751082972	0.994668443852	0.9955014995	0.995584805065	0.996251249583	0.995418193935	0.997250916361	0.995751416195	0.995334888371	0.995918027324
alpha_rarefaction_12004_8.txt	12004	8	0.995168277241	0.996334555148	0.996167944019	0.994668443852	0.996584471843	0.9955014995	0.994585138287	0.99566811063	0.995251582806	0.994418527158	0.9955014995	0.994585138287	0.995418193935	0.995834721759	0.995001666111	0.994835054982	0.995334888371	0.995001666111	0.996084638454	0.996251249583	0.996667777408	0.995751416195	0.995834721759	0.995418193935	0.996417860713	0.995418193935	0.996167944019	0.994835054982	0.997417527491	0.99566811063	0.995418193935	0.995418193935
alpha_rarefaction_12004_9.txt	12004	9	0.995584805065	0.995418193935	0.994418527158	0.995834721759	0.996834388537	0.994751749417	0.995084971676	0.995334888371	0.996001332889	0.995751416195	0.996501166278	0.995418193935	0.996334555148	0.995751416195	0.995418193935	0.996584471843	0.995251582806	0.994751749417	0.996584471843	0.995751416195	0.996917694102	0.996001332889	0.995918027324	0.994751749417	0.996751082972	0.9955014995	0.996917694102	0.995418193935	0.996584471843	0.996501166278	0.995751416195	0.99566811063
alpha_rarefaction_14003_0.txt	14003	0	0.995429550811	0.997143469257	0.995929443691	0.996072270228	0.997143469257	0.996072270228	0.996572163108	0.995858030422	0.996643576376	0.996215096765	0.996000856959	0.996429336571	0.996215096765	0.995643790616	0.996643576376	0.995500964079	0.996072270228	0.995500964079	0.997286295794	0.996357923302	0.997000642719	0.997214882525	0.996786402914	0.995500964079	0.996786402914	0.997214882525	0.996429336571	0.996500749839	0.998785974434	0.996357923302	0.996714989645	0.995786617153
alpha_rarefaction_14003_1.txt	14003	1	0.996429336571	0.996357923302	0.995286724273	0.995572377348	0.996929229451	0.995786617153	0.996786402914	0.996429336571	0.995786617153	0.996286510034	0.996572163108	0.995715203885	0.995786617153	0.995858030422	0.995429550811	0.996072270228	0.996572163108	0.996429336571	0.997143469257	0.996572163108	0.998143255017	0.996714989645	0.996857816182	0.995858030422	0.997072055988	0.995929443691	0.997000642719	0.995929443691	0.997643362137	0.996500749839	0.996215096765	0.996072270228
alpha_rarefaction_14003_2.txt	14003	2	0.996572163108	0.996286510034	0.995072484468	0.995215311005	0.997143469257	0.995858030422	0.996357923302	0.996000856959	0.995786617153	0.996357923302	0.995572377348	0.995143897736	0.995715203885	0.996643576376	0.996500749839	0.996000856959	0.996857816182	0.996357923302	0.997072055988	0.996143683496	0.997000642719	0.997000642719	0.996786402914	0.996215096765	0.997857601942	0.995286724273	0.997786188674	0.995643790616	0.997786188674	0.996000856959	0.997286295794	0.996857816182
alpha_rarefaction_14003_3.txt	14003	3	0.996786402914	0.996572163108	0.996072270228	0.995072484468	0.997214882525	0.996143683496	0.996500749839	0.995572377348	0.996500749839	0.996000856959	0.996857816182	0.995572377348	0.995715203885	0.995286724273	0.996000856959	0.996215096765	0.996857816182	0.995715203885	0.997214882525	0.996215096765	0.997357709062	0.995715203885	0.996357923302	0.995072484468	0.996357923302	0.995786617153	0.996929229451	0.995286724273	0.998214668285	0.996000856959	0.995929443691	0.996572163108
alpha_rarefaction_14003_4.txt	14003	4	0.996429336571	0.996714989645	0.996643576376	0.995715203885	0.997357709062	0.995786617153	0.996072270228	0.995786617153	0.995786617153	0.996286510034	0.996143683496	0.995215311005	0.996072270228	0.995643790616	0.996143683496	0.995143897736	0.996929229451	0.995643790616	0.996786402914	0.996500749839	0.997571948868	0.996357923302	0.996857816182	0.996357923302	0.996929229451	0.995572377348	0.997143469257	0.995500964079	0.998286081554	0.996572163108	0.997214882525	0.996714989645
alpha_rarefaction_14003_5.txt	14003	5	0.996357923302	0.997000642719	0.996000856959	0.995500964079	0.997072055988	0.995858030422	0.996643576376	0.996072270228	0.995572377348	0.996286510034	0.996215096765	0.995715203885	0.996072270228	0.995858030422	0.995215311005	0.996072270228	0.996286510034	0.995358137542	0.997000642719	0.996572163108	0.997357709062	0.996857816182	0.996714989645	0.995715203885	0.997214882525	0.996714989645	0.997286295794	0.995858030422	0.99800042848	0.996072270228	0.996643576376	0.996929229451
alpha_rarefaction_14003_6.txt	14003	6	0.995929443691	0.996500749839	0.995858030422	0.996143683496	0.996714989645	0.995429550811	0.996215096765	0.995929443691	0.997000642719	0.996286510034	0.995643790616	0.996357923302	0.996215096765	0.996572163108	0.995643790616	0.996143683496	0.996500749839	0.995786617153	0.996857816182	0.996786402914	0.998071841748	0.9975005356	0.997286295794	0.995786617153	0.996572163108	0.996143683496	0.996929229451	0.996286510034	0.998071841748	0.996286510034	0.996215096765	0.996286510034
alpha_rarefaction_14003_7.txt	14003	7	0.996429336571	0.996714989645	0.996000856959	0.996072270228	0.997714775405	0.995572377348	0.995429550811	0.995786617153	0.996286510034	0.995929443691	0.996000856959	0.996000856959	0.996215096765	0.996215096765	0.995786617153	0.996643576376	0.996357923302	0.996286510034	0.996643576376	0.996857816182	0.997357709062	0.996572163108	0.996714989645	0.995572377348	0.996929229451	0.996357923302	0.996643576376	0.996357923302	0.998286081554	0.996429336571	0.996357923302	0.996572163108
alpha_rarefaction_14003_8.txt	14003	8	0.996429336571	0.996786402914	0.996714989645	0.995429550811	0.997214882525	0.996286510034	0.996143683496	0.995500964079	0.996143683496	0.996429336571	0.996786402914	0.995929443691	0.996143683496	0.996072270228	0.995929443691	0.995429550811	0.995858030422	0.995715203885	0.996714989645	0.996357923302	0.996857816182	0.996572163108	0.996929229451	0.996643576376	0.997072055988	0.996714989645	0.996500749839	0.996643576376	0.998357494823	0.996357923302	0.996500749839	0.995858030422
alpha_rarefaction_14003_9.txt	14003	9	0.996500749839	0.997072055988	0.996072270228	0.996357923302	0.996857816182	0.995643790616	0.996572163108	0.996429336571	0.996500749839	0.996143683496	0.996072270228	0.995643790616	0.996357923302	0.996072270228	0.995643790616	0.995929443691	0.997571948868	0.995643790616	0.996857816182	0.996572163108	0.997357709062	0.997214882525	0.996929229451	0.995786617153	0.997214882525	0.996143683496	0.996357923302	0.997000642719	0.998357494823	0.995786617153	0.996072270228	0.995858030422
alpha_rarefaction_16002_0.txt	16002	0	0.996812898388	0.997000374953	0.996687914011	0.996375453068	0.998062742157	0.995938007749	0.997250343707	0.99712535933	0.996875390576	0.99631296088	0.996750406199	0.996625421822	0.997312835896	0.997062867142	0.997187851519	0.996875390576	0.996937882765	0.996812898388	0.99712535933	0.996812898388	0.997375328084	0.996375453068	0.997000374953	0.997062867142	0.997375328084	0.996562929634	0.99793775778	0.996500437445	0.999000124984	0.996625421822	0.996687914011	0.996437945257
alpha_rarefaction_16002_1.txt	16002	1	0.996625421822	0.997312835896	0.996937882765	0.995813023372	0.996687914011	0.995938007749	0.996062992126	0.996625421822	0.996562929634	0.996125484314	0.99631296088	0.996000499938	0.997000374953	0.996812898388	0.996125484314	0.996937882765	0.996937882765	0.996250468691	0.997437820272	0.996937882765	0.99793775778	0.997062867142	0.997187851519	0.996375453068	0.997062867142	0.996687914011	0.997437820272	0.996625421822	0.998625171854	0.996812898388	0.997500312461	0.997625296838
alpha_rarefaction_16002_2.txt	16002	2	0.997000374953	0.997562804649	0.99631296088	0.996625421822	0.997812773403	0.996062992126	0.996625421822	0.996750406199	0.997375328084	0.996875390576	0.996375453068	0.996375453068	0.996812898388	0.996937882765	0.996812898388	0.996437945257	0.997000374953	0.996625421822	0.997875265592	0.99712535933	0.998062742157	0.997187851519	0.997375328084	0.996437945257	0.997250343707	0.996875390576	0.997687789026	0.997000374953	0.998875140607	0.996750406199	0.996937882765	0.99712535933
alpha_rarefaction_16002_3.txt	16002	3	0.996937882765	0.997312835896	0.996562929634	0.996750406199	0.997000374953	0.996625421822	0.996000499938	0.997062867142	0.997000374953	0.996250468691	0.996500437445	0.996500437445	0.996875390576	0.996187976503	0.996062992126	0.997187851519	0.996437945257	0.99631296088	0.997500312461	0.997250343707	0.997875265592	0.997312835896	0.99712535933	0.996937882765	0.997625296838	0.996625421822	0.997687789026	0.996437945257	0.998687664042	0.997062867142	0.997187851519	0.99631296088
alpha_rarefaction_16002_4.txt	16002	4	0.996750406199	0.997687789026	0.996000499938	0.997062867142	0.997250343707	0.99631296088	0.996812898388	0.996187976503	0.997437820272	0.996875390576	0.995938007749	0.996437945257	0.996625421822	0.997437820272	0.996062992126	0.99631296088	0.997000374953	0.996562929634	0.997625296838	0.996812898388	0.997875265592	0.996875390576	0.997562804649	0.996750406199	0.997437820272	0.996625421822	0.997250343707	0.996187976503	0.99875015623	0.997625296838	0.996687914011	0.997000374953
alpha_rarefaction_16002_5.txt	16002	5	0.996375453068	0.997000374953	0.997187851519	0.996250468691	0.997500312461	0.996250468691	0.996687914011	0.995875515561	0.996812898388	0.996500437445	0.996187976503	0.995438070241	0.996625421822	0.996500437445	0.996687914011	0.996875390576	0.99712535933	0.996250468691	0.997875265592	0.996687914011	0.998062742157	0.997687789026	0.997375328084	0.997062867142	0.998062742157	0.996187976503	0.996500437445	0.996500437445	0.998500187477	0.996250468691	0.997250343707	0.996687914011
alpha_rarefaction_16002_6.txt	16002	6	0.996875390576	0.997375328084	0.996750406199	0.996125484314	0.997312835896	0.996062992126	0.996750406199	0.997000374953	0.996812898388	0.996625421822	0.996812898388	0.996125484314	0.996500437445	0.997312835896	0.99631296088	0.997312835896	0.997500312461	0.996687914011	0.997500312461	0.997500312461	0.997875265592	0.996875390576	0.997375328084	0.995813023372	0.997500312461	0.997375328084	0.997625296838	0.996250468691	0.999000124984	0.997375328084	0.996875390576	0.995688038995
alpha_rarefaction_16002_7.txt	16002	7	0.996437945257	0.997250343707	0.996562929634	0.99631296088	0.99712535933	0.996000499938	0.997000374953	0.997312835896	0.997437820272	0.997375328084	0.996937882765	0.996687914011	0.996562929634	0.996812898388	0.996937882765	0.996750406199	0.997500312461	0.996375453068	0.997750281215	0.996812898388	0.998000249969	0.997437820272	0.996937882765	0.996250468691	0.997250343707	0.996750406199	0.997625296838	0.996687914011	0.998500187477	0.997312835896	0.996062992126	0.996562929634
alpha_rarefaction_16002_8.txt	16002	8	0.996625421822	0.997500312461	0.997312835896	0.995688038995	0.997562804649	0.996500437445	0.997625296838	0.996375453068	0.997250343707	0.996562929634	0.996875390576	0.996000499938	0.996687914011	0.996875390576	0.996812898388	0.996250468691	0.996812898388	0.996875390576	0.997375328084	0.996750406199	0.998250218723	0.997187851519	0.996687914011	0.996187976503	0.997562804649	0.996875390576	0.996500437445	0.996625421822	0.998625171854	0.997062867142	0.99712535933	0.997687789026
alpha_rarefaction_16002_9.txt	16002	9	0.996125484314	0.997312835896	0.996812898388	0.996125484314	0.997500312461	0.996125484314	0.996937882765	0.996812898388	0.996937882765	0.997062867142	0.996562929634	0.996500437445	0.996562929634	0.996687914011	0.99631296088	0.997812773403	0.997000374953	0.99631296088	0.998062742157	0.996812898388	0.998437695288	0.997312835896	0.997562804649	0.995813023372	0.997250343707	0.996437945257	0.99712535933	0.996437945257	0.998562679665	0.997250343707	0.996562929634	0.997062867142
alpha_rarefaction_18001_0.txt	18001	0	0.997222376535	0.997889006166	0.997277929004	0.996333537026	0.998222320982	0.997055719127	0.996944614188	0.996722404311	0.997333481473	0.997277929004	0.997111271596	0.996833509249	0.99677795678	0.997444586412	0.996389089495	0.99755569135	0.997222376535	0.997111271596	0.99761124382	0.997444586412	0.998555635798	0.997889006166	0.998000111105	0.99755569135	0.998277873451	0.997833453697	0.997889006166	0.996722404311	0.998888950614	0.997111271596	0.997444586412	0.997222376535
alpha_rarefaction_18001_1.txt	18001	1	0.996666851842	0.997666796289	0.996833509249	0.996611299372	0.997444586412	0.996611299372	0.997166824065	0.997222376535	0.997333481473	0.997500138881	0.996500194434	0.99677795678	0.997111271596	0.997111271596	0.997222376535	0.997777901228	0.997444586412	0.997055719127	0.998277873451	0.997722348758	0.998500083329	0.997666796289	0.997889006166	0.997500138881	0.997666796289	0.996722404311	0.997889006166	0.997111271596	0.999055608022	0.997333481473	0.997889006166	0.997889006166
alpha_rarefaction_18001_2.txt	18001	2	0.997389033943	0.997722348758	0.997000166657	0.997277929004	0.997889006166	0.997222376535	0.997055719127	0.997111271596	0.997111271596	0.996944614188	0.996555746903	0.997333481473	0.997222376535	0.998055663574	0.996889061719	0.997222376535	0.997277929004	0.997166824065	0.997500138881	0.997444586412	0.999000055552	0.997722348758	0.997944558636	0.997277929004	0.998333425921	0.996722404311	0.998166768513	0.99677795678	0.998944503083	0.997389033943	0.99761124382	0.997444586412
alpha_rarefaction_18001_3.txt	18001	3	0.996889061719	0.998222320982	0.997000166657	0.996722404311	0.997833453697	0.996500194434	0.997889006166	0.997166824065	0.997222376535	0.996889061719	0.996666851842	0.996944614188	0.996833509249	0.997666796289	0.99677795678	0.997333481473	0.99755569135	0.996889061719	0.998333425921	0.99761124382	0.998500083329	0.997777901228	0.998111216044	0.997055719127	0.998500083329	0.997444586412	0.997777901228	0.996555746903	0.998722293206	0.997722348758	0.997944558636	0.997111271596
alpha_rarefaction_18001_4.txt	18001	4	0.997389033943	0.997055719127	0.997055719127	0.996555746903	0.997777901228	0.996944614188	0.997333481473	0.997500138881	0.99755569135	0.996889061719	0.996389089495	0.997111271596	0.997055719127	0.99761124382	0.997111271596	0.997444586412	0.997111271596	0.996277984556	0.997722348758	0.998000111105	0.998222320982	0.998000111105	0.997944558636	0.996444641964	0.998000111105	0.996666851842	0.997777901228	0.996666851842	0.998777845675	0.997055719127	0.997722348758	0.997500138881
alpha_rarefaction_18001_5.txt	18001	5	0.997222376535	0.997277929004	0.997000166657	0.997055719127	0.997500138881	0.997333481473	0.996944614188	0.996889061719	0.99755569135	0.99677795678	0.995944669741	0.996889061719	0.997500138881	0.997000166657	0.996611299372	0.997277929004	0.997444586412	0.996833509249	0.997500138881	0.997722348758	0.998444530859	0.997944558636	0.997777901228	0.997000166657	0.997889006166	0.997222376535	0.997166824065	0.997666796289	0.999055608022	0.996889061719	0.997500138881	0.99677795678
alpha_rarefaction_18001_6.txt	18001	6	0.997333481473	0.997833453697	0.996555746903	0.996944614188	0.997944558636	0.996555746903	0.997389033943	0.996833509249	0.997222376535	0.996889061719	0.996833509249	0.996833509249	0.997000166657	0.997389033943	0.997277929004	0.997444586412	0.997500138881	0.99755569135	0.99761124382	0.997277929004	0.998777845675	0.997944558636	0.997500138881	0.997111271596	0.997833453697	0.996944614188	0.997444586412	0.997055719127	0.999055608022	0.99677795678	0.997000166657	0.997222376535
alpha_rarefaction_18001_7.txt	18001	7	0.997500138881	0.997722348758	0.997889006166	0.996833509249	0.99755569135	0.996333537026	0.997444586412	0.997389033943	0.997777901228	0.997944558636	0.997111271596	0.996833509249	0.997111271596	0.997111271596	0.99677795678	0.997111271596	0.997722348758	0.996833509249	0.99755569135	0.997444586412	0.998500083329	0.997722348758	0.99761124382	0.996500194434	0.998333425921	0.997000166657	0.997666796289	0.997000166657	0.998944503083	0.99677795678	0.997333481473	0.997722348758
alpha_rarefaction_18001_8.txt	18001	8	0.997333481473	0.997722348758	0.997222376535	0.996666851842	0.997944558636	0.996222432087	0.996889061719	0.997389033943	0.998055663574	0.997166824065	0.997389033943	0.996944614188	0.997333481473	0.997333481473	0.997111271596	0.997277929004	0.997444586412	0.997055719127	0.998111216044	0.997833453697	0.997889006166	0.997889006166	0.998111216044	0.996944614188	0.997666796289	0.997166824065	0.998055663574	0.996666851842	0.998833398145	0.997166824065	0.996944614188	0.997666796289
alpha_rarefaction_18001_9.txt	18001	9	0.997722348758	0.996944614188	0.997444586412	0.996500194434	0.998166768513	0.996889061719	0.997333481473	0.996555746903	0.99755569135	0.996722404311	0.997000166657	0.99677795678	0.997722348758	0.996889061719	0.997166824065	0.997277929004	0.997222376535	0.996889061719	0.998000111105	0.997666796289	0.998111216044	0.99755569135	0.997777901228	0.996666851842	0.997889006166	0.997055719127	0.997666796289	0.997000166657	0.999055608022	0.996333537026	0.997666796289	0.997166824065
alpha_rarefaction_20000_0.txt	20000	0	0.99765	0.9976	0.9975	0.9975	0.998	0.9974	0.997	0.99785	0.9972	0.9972	0.9979	0.99725	0.99715	0.99815	0.99765	0.99785	0.99795	0.9969	0.99815	0.99805	0.9989	0.9983	0.9984	0.9974	0.99835	0.9979	0.99795	0.99725	0.9993	0.99775	0.99765	0.9974
alpha_rarefaction_20000_1.txt	20000	1	0.9979	0.9974	0.99775	0.99755	0.9982	0.99705	0.9977	0.99735	0.99845	0.9975	0.9974	0.99755	0.99785	0.997	0.99745	0.99725	0.9979	0.99765	0.99835	0.9978	0.9989	0.99835	0.99835	0.9972	0.9985	0.99785	0.9978	0.9976	0.9992	0.99745	0.99825	0.9974
alpha_rarefaction_20000_2.txt	20000	2	0.9976	0.9975	0.9975	0.99695	0.9984	0.997	0.9979	0.9973	0.99735	0.9979	0.99765	0.99695	0.9972	0.99765	0.99715	0.9981	0.9976	0.99725	0.9986	0.9975	0.99875	0.99825	0.99775	0.99755	0.9985	0.99755	0.99835	0.9975	0.9993	0.99755	0.99805	0.9976
alpha_rarefaction_20000_3.txt	20000	3	0.99765	0.9979	0.99785	0.99675	0.99825	0.99685	0.99775	0.9972	0.99815	0.9975	0.99735	0.9982	0.99765	0.9974	0.9977	0.997	0.9976	0.99795	0.99855	0.99785	0.99855	0.9982	0.99835	0.9972	0.9985	0.99775	0.9976	0.997	0.99925	0.9974	0.99785	0.99785
alpha_rarefaction_20000_4.txt	20000	4	0.9977	0.99855	0.9975	0.9968	0.99815	0.9973	0.99755	0.9976	0.9979	0.99825	0.99755	0.99735	0.9975	0.99745	0.99735	0.997	0.9981	0.99755	0.9982	0.9977	0.99865	0.99775	0.99805	0.9977	0.99845	0.9973	0.99835	0.99735	0.9993	0.99745	0.9983	0.99775
alpha_rarefaction_20000_5.txt	20000	5	0.9974	0.99825	0.99805	0.9972	0.99845	0.9976	0.99805	0.9974	0.99745	0.9976	0.9973	0.99755	0.99755	0.9983	0.99715	0.99705	0.99795	0.9974	0.9982	0.9973	0.9987	0.99795	0.99815	0.9972	0.99865	0.99745	0.998	0.9977	0.9993	0.9972	0.9975	0.9974
alpha_rarefaction_20000_6.txt	20000	6	0.99775	0.99755	0.99715	0.997	0.9986	0.9976	0.9972	0.9973	0.9983	0.99745	0.9967	0.9971	0.99775	0.9974	0.99735	0.99745	0.99765	0.9968	0.99835	0.9978	0.99855	0.99785	0.99815	0.99745	0.9985	0.99735	0.99795	0.99705	0.9992	0.99695	0.9981	0.99785
alpha_rarefaction_20000_7.txt	20000	7	0.9976	0.99755	0.99745	0.9966	0.99825	0.99765	0.9976	0.99695	0.9976	0.9979	0.9972	0.9976	0.99745	0.9969	0.9977	0.99675	0.9977	0.9972	0.9981	0.99765	0.99835	0.99795	0.9986	0.9975	0.9981	0.99745	0.99795	0.99765	0.9993	0.9975	0.99815	0.99745
alpha_rarefaction_20000_8.txt	20000	8	0.9979	0.99745	0.99735	0.99715	0.99805	0.9969	0.9974	0.9977	0.99735	0.99755	0.99755	0.99735	0.99745	0.9976	0.99715	0.99735	0.998	0.9977	0.998	0.99775	0.9986	0.99825	0.99785	0.99775	0.9983	0.9975	0.99785	0.997	0.9992	0.9975	0.9978	0.99765
alpha_rarefaction_20000_9.txt	20000	9	0.9981	0.9979	0.9974	0.9969	0.9982	0.9972	0.9977	0.99755	0.9979	0.9979	0.99735	0.99735	0.9973	0.9977	0.9973	0.9971	0.9979	0.99755	0.99815	0.998	0.9986	0.99775	0.99775	0.9972	0.99825	0.9966	0.99835	0.997	0.99905	0.99735	0.99795	0.9975
