	sequences per sample	iteration	A1	A2	B1	B2	C1	C2	D1	D2	E1	E2	F1	F2	G1	G2	H1	H2	s1r1	s1	s2r1	s2	s3r1	s3	s4r1	s4	s5r1	s5	s6r1	s6	s7r1	s7	s8r1	s8
alpha_rarefaction_2009_0.txt	2009	0	5.30223663792	6.20014299651	6.00623838765	5.45360193629	6.44646777177	5.66766452131	6.11760592723	5.53879985446	6.27929745206	6.12671191223	5.60643392824	5.47336804745	6.07071561077	6.21066845127	5.88823649382	5.96763825634	5.67789554598	5.17154347778	5.99095271928	6.17769879634	6.22530970913	6.18511334123	6.11545797502	5.63575598807	6.15543637736	5.97891713278	5.70878389332	5.58765733416	5.82732036449	6.06158057596	5.82457289961	5.94093947569
alpha_rarefaction_2009_1.txt	2009	1	5.33144278787	6.121863538	6.00458806897	5.49925619181	6.49630591941	5.55570033428	6.14673756169	5.59041743244	6.12515206765	6.05274556469	5.69064521545	5.4155032564	6.04637668154	6.20529248868	5.85969338054	5.99714053924	5.7841054044	5.10027530923	6.04246451494	6.0960396525	6.14395992394	6.34320465599	6.08755204789	5.69441149121	6.17915061149	6.00934008618	5.79208027969	5.58220147391	5.84997161337	6.06933260199	5.9330408869	6.00630519314
alpha_rarefaction_2009_2.txt	2009	2	5.32559655901	6.1878544961	6.02688258312	5.46912052608	6.51421610301	5.55936447923	6.01593893043	5.55708490125	6.13572127768	6.15598656628	5.57914454862	5.39420251718	5.99385965892	6.26135857009	5.81005162979	5.98470538554	5.66809239541	5.1021527037	6.05365161484	6.16509489077	6.15071041282	6.30750643916	6.05165930484	5.55318771274	6.08030414739	6.11940669441	5.77288562353	5.57597112363	5.85734664617	6.07809438304	5.87847269056	5.87810461385
alpha_rarefaction_2009_3.txt	2009	3	5.29933261128	6.13097822144	6.00388665488	5.48989252668	6.6554299217	5.60778624781	6.10102119246	5.65364079592	6.20812002638	6.08237141813	5.63098746502	5.41253354601	5.9850067136	6.25224399855	5.84113323485	5.9654699932	5.76135745786	5.10200201699	6.15644671774	6.15981158948	6.23994740202	6.38160966061	6.15200065508	5.60842520876	6.11557759168	6.01079458894	5.92637355874	5.64630231391	5.80403933672	6.10531401852	5.90169317678	5.99815501595
alpha_rarefaction_2009_4.txt	2009	4	5.43641613219	6.21383928205	5.97980927899	5.36193518815	6.48795205453	5.55061742255	6.11172146896	5.5834686274	6.14012948892	6.06030931175	5.59513559977	5.32623391466	5.99623197096	6.21855163677	5.85289491625	5.92032389126	5.79894801879	5.21063958262	6.09847837734	6.18669569962	6.24005882155	6.32117983912	6.15678445898	5.63198098871	6.04541049803	6.05837883864	5.82917907413	5.5401099902	5.86076926046	6.07691010066	5.86395830098	5.91500035899
alpha_rarefaction_2009_5.txt	2009	5	5.34163773364	6.23351955153	6.04427423462	5.47339648963	6.54956606018	5.52141833525	6.06589727223	5.66025226048	6.26129903305	6.08643501677	5.60318653962	5.49394909209	5.98277680544	6.27923885394	5.88274561734	5.95083540052	5.73871938539	5.09612612201	6.13398255792	6.1398623026	6.15891645646	6.36887152978	6.06218268768	5.57570458624	6.0551011486	6.08640809717	5.89931483916	5.64363462263	5.86439528223	6.0148810127	5.92240645375	5.91197499512
alpha_rarefaction_2009_6.txt	2009	6	5.31773919324	6.16531162291	5.96712254324	5.52524036335	6.46161317443	5.66506708412	6.11659208675	5.72125476199	6.10592681844	6.05242714791	5.66410262582	5.56587605079	6.08240731303	6.27367611767	5.87675671744	5.99198875675	5.71726557377	5.06454413486	6.07652553288	6.1797882817	6.15034513469	6.25472856553	6.10156376784	5.55542740946	6.12096887386	6.12729511826	5.79010941949	5.64514954977	5.84526749574	5.97751331191	5.89459241185	5.96574807618
alpha_rarefaction_2009_7.txt	2009	7	5.23903940075	6.15789600607	6.04574806448	5.38968412463	6.54841304128	5.44875482484	6.06020252626	5.61332013685	6.13236267987	6.08881051479	5.57002018482	5.45513225973	6.02134525085	6.21413759585	5.85789194628	5.91598588528	5.78165767315	5.21910904658	6.10331458995	6.09105266926	6.20029934309	6.18375492456	6.19431822094	5.60775050346	6.10918419894	5.99700457883	5.79329469986	5.5698625384	5.96361229286	6.04645343619	5.84013027345	5.94613243054
alpha_rarefaction_2009_8.txt	2009	8	5.32368341603	6.2376023584	6.13666833612	5.43954675284	6.5062555867	5.62471533331	6.10499123706	5.64458050945	6.23041107928	6.155322659	5.65276496432	5.34292270221	5.97938788737	6.23381358181	5.81967458156	5.96065088556	5.58956276499	5.09918746038	6.10606240752	6.25128433378	6.10120911906	6.3644132867	6.18984342324	5.63118467261	6.09805765418	6.05894014383	5.78782880479	5.56539785597	5.79621600321	6.08601000388	5.92737914452	5.89470980385
alpha_rarefaction_2009_9.txt	2009	9	5.27051645392	6.14557829978	6.0971586351	5.40575813896	6.46408266636	5.6048614016	6.1156474921	5.64918886388	6.13509357173	6.08259835253	5.59608320419	5.44515043678	6.07408971842	6.32813535623	5.76355665693	5.91336647706	5.73719428416	5.12690652277	6.10295775722	6.11035565491	6.15287196206	6.3428234187	6.1685694442	5.6185394846	6.17979864665	6.0351931394	5.95009332971	5.63557942544	5.89701049877	6.11519987307	5.89729589996	5.98035203044
alpha_rarefaction_4008_0.txt	4008	0	5.35641015746	6.17199894316	6.02340906638	5.51348153883	6.56233871855	5.59052378525	6.20700635016	5.66357175756	6.28358534199	6.12806349424	5.68351033111	5.54100372196	6.09813823692	6.3057638695	5.94858115715	5.99676071747	5.74968298371	5.14232140155	6.18925733944	6.24324637636	6.19355939427	6.32212240287	6.14759575528	5.61875764784	6.14216465783	6.03130512578	5.91991869943	5.66010261621	5.94625961059	6.05976316008	5.91982865218	5.86690188937
alpha_rarefaction_4008_1.txt	4008	1	5.35655308077	6.29185110315	6.10143372176	5.52736523813	6.56269888402	5.6271041726	6.13679037033	5.71008451335	6.24785998418	6.19883626225	5.72348451618	5.43800696583	6.08760308895	6.32965877721	5.92388486159	5.96811303341	5.81149037877	5.22028954213	6.16117567724	6.2263611871	6.2299811717	6.32696223793	6.16932783221	5.604625962	6.13742289513	6.07892025217	5.83062539509	5.61648652854	5.9100669917	6.13132572619	5.93139115057	5.94803238061
alpha_rarefaction_4008_2.txt	4008	2	5.38356403972	6.25647289858	6.04196553433	5.5727370893	6.61137252346	5.61367706012	6.17552708681	5.65564929748	6.22448638708	6.13503778753	5.64407568916	5.51595826935	6.09204111523	6.25025645558	5.93117068635	5.98673941468	5.72669008856	5.21277169457	6.16322581825	6.22195889612	6.29800888634	6.35619212216	6.15028711451	5.66594980999	6.10590377087	6.05039930005	5.92416843562	5.63608907761	5.93853633601	6.06955239725	5.95558621426	6.01209038875
alpha_rarefaction_4008_3.txt	4008	3	5.40997535594	6.2586872211	6.1707842408	5.51995629035	6.57889369466	5.59532812183	6.17558370853	5.69997495167	6.25131119665	6.1549310699	5.66720939883	5.52017271146	6.10626186845	6.31034079428	5.89653121661	5.95839055153	5.71766540981	5.1303021861	6.11274594002	6.13162360767	6.24702853189	6.38375712398	6.16337175804	5.66347833181	6.15315356421	6.11426333102	5.84993045545	5.64419433586	5.86890591	6.0705500982	5.91993197681	5.92167093467
alpha_rarefaction_4008_4.txt	4008	4	5.41786067677	6.26891712279	6.08972707536	5.49144985724	6.63662347385	5.56120983069	6.20114916338	5.66344070303	6.2902611074	6.17896216299	5.60697739159	5.47649061271	6.08029228391	6.32500638671	5.86430318118	6.06396477144	5.75271725699	5.11053890133	6.18610568507	6.20737938229	6.21581046904	6.34119571199	6.18299418411	5.68499345834	6.16260196766	6.0774623718	5.90364155945	5.66564438417	5.93357638612	6.11847014238	5.91964174285	5.90175636205
alpha_rarefaction_4008_5.txt	4008	5	5.37207898096	6.23628729252	6.05825894525	5.50468758677	6.55151524742	5.61280441309	6.16065563867	5.65850865843	6.23548594532	6.10543533117	5.59494822451	5.55309539778	6.09182466578	6.28336488265	5.99521767068	5.96992189328	5.75916895628	5.20760919633	6.1414252309	6.19879287678	6.21777059757	6.35997728034	6.14819117616	5.63077959048	6.08512643554	6.09398499587	5.92243594666	5.63687020861	5.8650271092	6.11350004913	5.89328395491	5.90524908847
alpha_rarefaction_4008_6.txt	4008	6	5.33045604767	6.20613376887	6.1169937236	5.54926022266	6.5966779178	5.72129874762	6.21703299295	5.72163512676	6.28290605704	6.12889060738	5.69683287893	5.48542271498	6.09391242271	6.36546252538	5.89136718075	5.97591954822	5.76490923291	5.21493794057	6.15792021517	6.20429916766	6.25473664432	6.32120406205	6.21146534249	5.5974078101	6.19366585778	6.08170466719	5.87323861253	5.6261112471	5.91873104977	6.13797350929	5.90572103745	5.91093147454
alpha_rarefaction_4008_7.txt	4008	7	5.36269547138	6.20033171614	6.06122849291	5.49105197738	6.62575869896	5.63488952248	6.13282481276	5.68058945973	6.25228523741	6.12936682556	5.66690197245	5.38109920404	6.13278971728	6.3231665543	5.8861667737	6.04818739591	5.76029778447	5.13484816586	6.19932514183	6.15097320393	6.21263954134	6.30405299937	6.2260106917	5.65993849877	6.1835525358	6.03227440611	5.91498685218	5.67076220772	5.90860018484	6.10159857586	5.9442193262	5.96824467594
alpha_rarefaction_4008_8.txt	4008	8	5.34484216808	6.30952419148	6.165904126	5.53994803931	6.64178087304	5.61088172021	6.09843398483	5.6545773597	6.2753108512	6.14727625395	5.60998258282	5.50992272679	6.14085884981	6.30794433998	5.87275051917	5.98370625639	5.77420818774	5.18338384362	6.15501751971	6.20851550938	6.19915008617	6.24111344828	6.19651027291	5.72794652151	6.16156948677	6.04493109747	5.90609212458	5.67773534054	5.91653097712	6.1075152472	5.93601762365	5.97436052488
alpha_rarefaction_4008_9.txt	4008	9	5.44247920058	6.27452609733	6.12910046352	5.46332560898	6.52193504722	5.58600995148	6.08873680636	5.67568305819	6.19918390418	6.12003112586	5.66987985304	5.51257454449	6.13174659018	6.27385559988	5.93777833289	5.96756607065	5.74260542879	5.16318452861	6.17658739217	6.16690403285	6.22801436436	6.28963347838	6.08827970858	5.64250744303	6.12420967524	6.07486621267	5.89282082521	5.62838447905	5.93757594124	6.07348900507	5.96834511577	6.01230488283
alpha_rarefaction_6007_0.txt	6007	0	5.37511150992	6.2360011712	6.0984555249	5.55289494184	6.59197817512	5.63081323494	6.17454240063	5.72778299703	6.21858730472	6.17622448973	5.64783097598	5.52171900038	6.09816004039	6.31830724919	5.92741719189	5.9926457316	5.80717474679	5.18299635599	6.14455752577	6.2036124367	6.23805048764	6.35292702653	6.2023731806	5.65201247354	6.18446769181	6.10274704195	5.91827112302	5.66454527442	5.94960175262	6.12538874457	5.91289818603	5.96659134044
alpha_rarefaction_6007_1.txt	6007	1	5.44294172084	6.24436603545	6.10190258991	5.49092806169	6.59306655529	5.66424738007	6.17051285661	5.74440282567	6.19821631573	6.19300980254	5.69184336177	5.46145815002	6.0514983375	6.32067504295	5.91665550723	5.96892434099	5.86555265873	5.19134661507	6.1119684186	6.23433840461	6.22898524926	6.3140811575	6.15082834603	5.73231308602	6.18404294156	6.10054904981	5.91199964272	5.66617600347	5.92415190544	6.10907024058	5.98772487353	6.00199070486
alpha_rarefaction_6007_2.txt	6007	2	5.40358200082	6.23667888504	6.12816298037	5.58588524492	6.627072926	5.65309511326	6.19962965718	5.66149968292	6.25147212993	6.16322624678	5.67329955058	5.55895976117	6.14300778515	6.30021876452	5.89530073207	6.00786938197	5.8124735734	5.11835468477	6.14007800459	6.20252593292	6.24881144857	6.3834633478	6.21176902996	5.64932354929	6.20815335253	6.09212271305	5.86523709286	5.6200194211	5.87810747356	6.14544003266	5.95957919598	5.99073359236
alpha_rarefaction_6007_3.txt	6007	3	5.38226203965	6.31143288621	6.07516809079	5.52901477536	6.61093961471	5.63347101464	6.17825946143	5.67817601168	6.27697466046	6.1564890049	5.68850460726	5.5239387553	6.12039821083	6.29874843797	5.92538641681	6.03246583464	5.80636511334	5.19546602662	6.1704595054	6.24581085432	6.18755818735	6.34627509533	6.20381944192	5.67854675709	6.20724761339	6.04394102	5.84198432868	5.66771720253	5.89660736432	6.1296070943	5.90039797642	6.00617995942
alpha_rarefaction_6007_4.txt	6007	4	5.37608979672	6.23271110734	6.10012373927	5.55278711447	6.61173020205	5.69918239156	6.17326404552	5.6745627457	6.24952517438	6.1866990748	5.66344719009	5.49000112424	6.07285552485	6.35202911011	5.8975286016	5.95637677379	5.82160487217	5.25059820605	6.15786751518	6.20222234853	6.27684555623	6.37754175119	6.16093942578	5.71619538866	6.17404277502	6.17434175698	5.88479903605	5.65088689991	5.898721937	6.11088257734	5.89286542136	6.00068714475
alpha_rarefaction_6007_5.txt	6007	5	5.39348808402	6.27542513238	6.11511844596	5.5489314077	6.64152362472	5.64989352495	6.21031229035	5.70568268784	6.23572685006	6.19433434057	5.64145941119	5.51539323533	6.14303046164	6.32421047725	5.90112265011	6.02403416359	5.76917359158	5.20485614523	6.19365840546	6.20394282993	6.23039739955	6.39634721685	6.19894992149	5.70817968798	6.18656483543	6.13058776175	5.90348973175	5.6439292348	5.95263726833	6.09865171907	5.95331190753	5.99718054291
alpha_rarefaction_6007_6.txt	6007	6	5.3619279214	6.23812047136	6.10418963799	5.53038418496	6.61053148553	5.69480218073	6.19493849719	5.65869434532	6.22825443078	6.20227811728	5.64068891466	5.46773586538	6.07736945444	6.28743127045	5.97317924925	5.96872578912	5.78349480534	5.18281087577	6.12683566625	6.1930414045	6.24234660231	6.37270558597	6.23020873029	5.7265828331	6.17938337617	6.08336157019	5.93189092199	5.67778182668	5.96949929461	6.09066798097	5.97191813469	5.99942426252
alpha_rarefaction_6007_7.txt	6007	7	5.40819344441	6.2279586986	6.0629540753	5.56224967615	6.59993941225	5.68376448195	6.21328027421	5.71427080803	6.23457746526	6.16468238599	5.69339582812	5.51869995923	6.13249145644	6.3021883496	5.89094646381	6.01424098005	5.84262910185	5.22112924228	6.09830534433	6.21141911208	6.30632229005	6.37138633419	6.22183709871	5.69428581007	6.16645603306	6.11553668828	5.85904905242	5.64581523758	5.96179832679	6.15692967168	5.95650334763	5.95782895565
alpha_rarefaction_6007_8.txt	6007	8	5.36388758987	6.27536584538	6.08205485427	5.53304826593	6.58927859517	5.61544326579	6.16152106748	5.68024477946	6.23928198978	6.14170332528	5.6565882923	5.51931725028	6.09366473376	6.30781301505	5.9172282746	6.01820630384	5.83849569529	5.18842111402	6.14711949162	6.27287950107	6.27267345869	6.34092857953	6.21708832202	5.61656838289	6.17447431199	6.11314380036	5.88944207286	5.67821333171	5.89827875393	6.08384587353	5.92962018722	5.93133912206
alpha_rarefaction_6007_9.txt	6007	9	5.36590674876	6.26668576805	6.10161920989	5.52245696771	6.59862197305	5.62132239057	6.19968770908	5.64169067973	6.3122514062	6.16314482732	5.65718774876	5.53872055604	6.08542679078	6.33252701758	5.91059228565	6.01184789019	5.75244744568	5.16878319895	6.12789899369	6.2663751244	6.25958234832	6.36791106313	6.1992461521	5.67259551317	6.18365118306	6.09431388946	5.9183551629	5.68091706654	5.91590462757	6.17426362985	5.93559883852	5.9710743047
alpha_rarefaction_8006_0.txt	8006	0	5.42988295254	6.25800455527	6.18112310955	5.56019984753	6.60541484123	5.62158178605	6.1942991107	5.69295897319	6.25380502947	6.19576974137	5.64184071366	5.50550847832	6.12482339458	6.30203222592	5.93078837299	5.98464309786	5.81411593947	5.24682295232	6.1771433414	6.19384169894	6.23082831376	6.38669757519	6.22883441577	5.66299493468	6.19695160457	6.10412605669	5.87172744966	5.65177993862	5.98380169198	6.13955956465	5.96607093959	6.00876095436
alpha_rarefaction_8006_1.txt	8006	1	5.41750314208	6.22970787819	6.14663917281	5.59593953782	6.5960811441	5.66739088116	6.19209466786	5.68747981642	6.2421643809	6.17088252811	5.66033766857	5.48351824886	6.10913518695	6.29964495831	5.91360552818	5.98760613351	5.78289339612	5.19552625935	6.17033110088	6.18824091116	6.28116318085	6.39864171229	6.18322955068	5.67956922135	6.2254609046	6.14742890517	5.90484318281	5.68198123381	5.93780550914	6.13410300435	5.96244772991	5.99005624371
alpha_rarefaction_8006_2.txt	8006	2	5.43743721861	6.32087688055	6.13416276677	5.53859763131	6.64974726221	5.67233541301	6.19811622708	5.71800515517	6.2231313616	6.18148175144	5.66334542488	5.52594738723	6.06839043137	6.29019306076	5.8598601159	6.04597013259	5.78629120439	5.13835421982	6.19390019996	6.19820721257	6.27272794134	6.37925036066	6.21369714083	5.66617757165	6.21039961883	6.10630995693	5.89928870217	5.6821168042	5.96274180226	6.16295614586	5.96130870465	5.95897665761
alpha_rarefaction_8006_3.txt	8006	3	5.39359200725	6.29928963076	6.11388805029	5.55898236237	6.57164675559	5.6770631909	6.21027264178	5.67025557324	6.27743678766	6.19870255787	5.67904099511	5.49068217355	6.12434219189	6.34572343721	5.93707656855	6.02401154714	5.82158461913	5.24174237822	6.18240913671	6.19955582705	6.28317085032	6.37887091781	6.1598910565	5.65037224502	6.18219320627	6.11126428937	5.93013091367	5.7072773912	5.94516928982	6.15973521145	5.95710865368	5.99049741241
alpha_rarefaction_8006_4.txt	8006	4	5.40550637151	6.2894341625	6.13917247802	5.52642857115	6.63078188597	5.62939986251	6.17575679014	5.66799496294	6.28477960131	6.1753253833	5.61825559379	5.51660890017	6.09836359433	6.33571789646	5.94260499837	5.98210128933	5.78170701219	5.19385840073	6.18254719829	6.22972691126	6.2667380423	6.3788399654	6.20750690629	5.68418824799	6.20288672069	6.13786465882	5.94318697493	5.66468571331	5.94434628815	6.17209710194	5.96349950398	5.97432786031
alpha_rarefaction_8006_5.txt	8006	5	5.40503045062	6.26986234563	6.13538755145	5.56340524312	6.64236349741	5.64192055983	6.20492013911	5.72133519919	6.249794249	6.16811835388	5.62654462656	5.48286905219	6.07681325085	6.37461307402	5.9287430079	6.02211491425	5.85086156647	5.20495582797	6.18570330285	6.20701806563	6.26140578992	6.36770652347	6.22855152557	5.64496804588	6.17477030373	6.09811760073	5.95774494466	5.62853107929	5.96198014237	6.15211680238	5.96286514345	5.98107698267
alpha_rarefaction_8006_6.txt	8006	6	5.34838490361	6.27591796046	6.20421951065	5.52160461423	6.60605603686	5.59536170803	6.17333149052	5.66816695696	6.25809124153	6.15816024744	5.64395937616	5.52574193276	6.09617049066	6.31218653476	5.93691719319	5.99528940313	5.81443748792	5.24317420312	6.1865684724	6.21883036424	6.27699451398	6.38060345077	6.23270821337	5.6854464595	6.180502538	6.13401685866	5.8766002004	5.67646420146	5.93527290411	6.1621471371	5.96118771341	5.99176109635
alpha_rarefaction_8006_7.txt	8006	7	5.38256876269	6.29357330318	6.09280179365	5.58351677842	6.60680428337	5.65108075336	6.20186921835	5.67103559063	6.23468919552	6.18326626707	5.64038649486	5.52712238442	6.12807430217	6.32954856642	5.96994309994	6.02684516406	5.7720134651	5.20515724854	6.17450885658	6.22168396634	6.26063774828	6.32698492222	6.20583768044	5.64205189146	6.14195916446	6.03704852203	5.90451897041	5.68493744975	5.94691863059	6.14301821308	5.99525309601	5.97037348417
alpha_rarefaction_8006_8.txt	8006	8	5.37076577468	6.28207898914	6.13836522394	5.5432501143	6.56813309179	5.64707222511	6.1704781127	5.70595161905	6.24328416101	6.18426114161	5.67029963691	5.44875042896	6.13537039502	6.31463616778	5.88877791389	6.0087807139	5.79098703107	5.22071627794	6.16695927987	6.23974281834	6.28086837551	6.36798627277	6.2274635605	5.68756883856	6.17776785923	6.13196703169	5.94267720665	5.64937232148	5.93823108085	6.12704344	5.95445957516	5.97202653991
alpha_rarefaction_8006_9.txt	8006	9	5.3730339061	6.29740271939	6.12554774549	5.54252194217	6.63752024898	5.66093107583	6.20972629897	5.68218468854	6.29263692602	6.1786923184	5.6594892105	5.54948483525	6.1274602042	6.32431237643	5.95124837009	6.00421538512	5.79012971411	5.19223605805	6.17369171533	6.20598330723	6.27199660903	6.3899137471	6.21034608889	5.67906169533	6.20593543913	6.12063025437	5.93390815715	5.66265901446	5.94362369424	6.16203902241	5.95400463137	5.96242423581
alpha_rarefaction_10005_0.txt	10005	0	5.39182625173	6.28953870437	6.14155883837	5.55790512211	6.6191936206	5.6685145216	6.17501549416	5.72965155246	6.26725302438	6.19788106845	5.66087081833	5.47805700553	6.08404840701	6.3159329925	5.90682684441	6.04578092733	5.80995853767	5.26482934209	6.17480752279	6.22541404638	6.27885791943	6.40006195855	6.22561435984	5.67263229714	6.17873126171	6.12442191673	5.89531160372	5.66300822618	5.93384670244	6.16254783585	5.98057904831	5.98493554429
alpha_rarefaction_10005_1.txt	10005	1	5.41036685361	6.27416546652	6.14834551183	5.57320815352	6.62105722293	5.65594421911	6.21922130411	5.69429251528	6.27766908557	6.2115912663	5.66327136005	5.51120272211	6.12991750019	6.34191365313	5.96047041933	6.01323413021	5.82743232376	5.24326530611	6.20920217127	6.24318030958	6.25355310131	6.38291504441	6.24128260099	5.67366458424	6.16241847889	6.11432371214	5.92989251437	5.66064306998	5.94761910679	6.14164485794	5.94494425872	5.94759416091
alpha_rarefaction_10005_2.txt	10005	2	5.37964876778	6.29733286868	6.14391234729	5.59825907552	6.59901434206	5.67282315905	6.19032824587	5.68914323679	6.26450593556	6.20574562167	5.65056609893	5.49570358798	6.12265856145	6.31447918388	5.92623380939	6.06887465533	5.79024914742	5.2120508664	6.18110659814	6.21777157859	6.28678825247	6.38344934374	6.23856434377	5.66685249433	6.20313646218	6.13152639014	5.92899366242	5.66763410405	5.95196289613	6.18018917804	5.97472392153	5.98186574171
alpha_rarefaction_10005_3.txt	10005	3	5.37152094341	6.27617412734	6.14039045933	5.55782811527	6.6537300838	5.66790816479	6.23798101685	5.69564824001	6.25590566445	6.16689138445	5.66385640768	5.51319323608	6.12984402965	6.3174156204	5.95347960097	6.01607222956	5.80491721872	5.27946111914	6.21427979721	6.26138465609	6.26493060207	6.41598615076	6.21745172627	5.66240894026	6.22655612074	6.08860565014	5.90305085641	5.64990997963	5.93033261396	6.11322118423	5.95971873864	5.95007288638
alpha_rarefaction_10005_4.txt	10005	4	5.39644983903	6.26434480508	6.13928771419	5.55588593767	6.6380784388	5.64993988084	6.21606493116	5.66271876222	6.25239152148	6.22218288549	5.70918364976	5.54630871078	6.09840899803	6.292105974	5.93513784333	5.97617720533	5.81488372936	5.21884992732	6.17869751142	6.21203958146	6.28096826029	6.35176181318	6.20136465565	5.68779449104	6.15954733071	6.14120389151	5.88485386244	5.62848042632	5.95392362514	6.14759539651	5.94875478529	6.01156148374
